title,company,empn_rate,posted_time,location,salary,preview,link,job_key,empn_id,job_type
Business Analyst/Developer,Freedman Healthcare,NA,30+ days ago,"Newton, MA 02458",NA,"Understand customer requirements and business objectives.Proficiency with business intelligence/data visualization tools such as Tableau, Cognos, Power BI, etc…",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BfIQYuIlFPJvCnPBPfsjtoOKkm6zQOy3MTdZ7WA9rSinzkt5GqabLNyiWebK51lcVWZs7GjP7jHucoHfZcHYlNiGVRjugySxG7xnG1BCjuzAkPf6LI94G4m7A77VB4cgZ615AGvBeXGYAwrawxuIHNMGnfoBg2aZ3qcxvy3WByWPdC0XMswhsrlWdU0OC92z2b-6MPBcb0XDUAEaYanPr5lec-S9a0JHUYKSp66IMS4i7JeAu8zb9TmvDGJf7gOOyvzVMAt4JsPTGTORpCc3YiMN5xzKqKNfolcY1nscdWS12VokagRESIWidRk4x4Crka9C4KdtKFloyOvceELtN5oHl18bRlEYlh07O8A8JJyIq0FKLVUl5wh14gPC3ETXCQmeUynPDVUvBRCGcUJV56AKL_2gx6KrmBL4pPpjeY3QMaQ7wfN4zNcUs9WAahY6kTT1A9U00RYg==&p=51&fvj=0&vjs=3,2cdbb7148b1c4330,2668704198920249,fulltime
Business Analyst – P&C,Mphasis,3.8,21 days ago,"New York, NY 10016 (Gramercy area)",NA,"Writing Business Case, BRD Prep and Project Coordination.Behavioral Skills:Strong Communication skill (Oral and Written)Qualification:Somebody who has performed…",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D35pONiEzCV0HOA1LSj07MBrUNmnAaSWLsWvroqamMmuv5sIOLoiF5i47oZbZSPWvxP4v-xfYJoe_azEjuKqbH5RSzc23YL0Z7rLbVXqmgsm5c1xUxdlBHp_rf-h2T3TJoOuPGG1NyBxBLWDJFAoGlrFnvW7jh8nQaR-gCi7QrgzsqA-Zi1Zb1HbQpjaWHgnPBAttHBZn9BbWHn-lQ0q8Evr7BBgYQqiIg7HFqyM6ZyqBhGEvZLtcPG9uJgNj3cFMNzlywvpRhFawL_zjn9qPT0Q_ZoJ0WWCpY-_GM8FmQf5UJExxNjO_MiLeWmdAed7f8YIBkNV0B40NVLs0u3qwuPWNJ3Im_fUry0OvJiWsAKVJ6UCwVAKPo8_3fyQ5wLSYgf7RoR1NqIGtV0JJQbTFmzKUrWRl21b63OIKjmssI-55B1PEkwKAdVcz0PhW54_Wc2cbctkP731JN-uGXqxPRqF5cC-1kd_Oy17WnC-dVcxukLm0yNhHP7GAOPaZJ3fQBcOqCZflxQjtQT8Ok7CowvuHuQcxJteh1xYFyFTXuqC9doPloriTF&p=52&fvj=0&vjs=3,202f6b0c311243a5,2026521959955385,fulltime
Sr. Business System Analyst,Adbakx LLC,NA,29 days ago,"Jersey, GA","$60,000 - $61,000 a year","Profession as a Business Analyst with Adbakx LLC.Is Business Analyst a good career option for me?As a facilitator, administrator, connector and emissary, the…",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BijQUOPswbVfcN1d2nyVJp4Kfor-O7OfstdQdISzx2n0Z9zkxDEdkz9iorSdb2h9kOJir2rOZkaUocPt50t4ePDxr2h9Gg-lAS_jVNdjdVDZcana85Umxemi_uATevauBF8L11aUlt62aGXHsjn5bdWXRY7MsYh-YRXTMNDTs8jgp4p_JHP4viI7oIv1nlifC9r_7KpDLvV_U0Uw70A28PX6SIQOF4OLehx2XbVZoonLTc0RH7HSdsKxBYzJ1Ore6qiG3Iy1mjCgS_iJmveswaZNhu9TwPNceAeySbSfYwUcPv8wa12H1LLNrkYdiZhkMsaomD8BNQIDvCQ2xxD0Mu7Vnj8-rFrEN8MY6vsFlS0qWcQPhkV1mHKwTNtNuCTE2BXdOcZ61M1l7f6BaJHeFK-Mu1UbKmvrtg0mO2kCrJilxXaK-sfzfcdjfqsDHX931iFPH0V-hxi-odNrmOhyXz7FFTXQYiw_ivKtprqyeBXwl0Rela2oi1&p=53&fvj=1&vjs=3,57bf89ce86d4c40d,7958724305394560,fulltime
Business Analyst/Software Eng,Agama Solutions,3.8,Today,"Charlotte, NC",$28 - $35 an hour,"Test and verify that solutions will meet the business requirements.Work with clients and end users to gather, understand, and define business requirements.",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DXgojf1lNM58UcKq0tPwfQLw1dk14B_51_qqxBe8EznSoLH076BH0PX5yGVAaaAZA4usS_lYpXodDQUFo5c6qE5vgHqilKk4Sb3CTbj5zgM0myNRHn-uSSCax8Ocy_eCMmWTu25jlvD1ZYg5l7QLOEFeM0Jl8dST1IF6PBApFtbHTvBGTKvaDNKi4HWuiZu8yDvtd6F-Fcm1BpChBgWmVIT3t-mWkvd0adJqSt9m6u7N1hKpJ7jZ3F6UFT8A-he2K9EA3QyAT2OpheOW8wDrYmzPZHSA7q4iLJ2j8dYgtaxQePHoArfHLG40JOQSb4FWs96FBrj_8iH2VlU_xIB3UpLyi4okFHkZE0UFP7a65m0E85ZhiHkyJsOabkKVzyS5x1i0mIA4ueMcNG0ih-Yitx6lERMJpWvbfbChPwtviWLRwt9SBZOdCAtPMCwmpIyj6kmFXw-SgehnUQUalp8TYiLQTzeKDypzn_wTjM7z-YNg==&p=54&fvj=1&vjs=3,3f108b5eed177584,2868202745335789,fulltime
Business Analyst III,"Ellwood Group, Inc.",3.9,30+ days ago,"New Castle, PA 16101",NA,Experience as an application analyst or similar business analyst position in a manufacturing environment.Develop reporting requirements to resolve a variety of…,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cf1TMZmdlLhmbMTy9vP2-pdo1Hbj3xlJtUfSoHdAOltDuJ1RG1EBX050tBGLyiZAbVdOd29XFe8yxNASi2DH5cOYELbG5niltMcIyaJ9e1vucUkD7hqJhc_m44Lj4G_vdnymbAeF37TV88yCr8p4Yh3pqgfDltgD1NLyaigAyQ8Dzz-1uZn0m3rFQRXn2-BxqkeFVmsj2ZksFhapawSEHGY1t5ofBB4w_EhsIphqi6lVJosWe9jjmJwf1pDrryCDHkyKQohfsGhEaM3_-4WLxbwsGSeIdJPHM8ZW45NwxCxhl4vo0ibgeblzfj-AeCkI03NNjUUkQvHMaU7oYrEs2VaS7B-9Ag5_XZ27QcpBK9Hwr_Yy9gqFTkMbQATDbzIgHZowRBfTsoZq6JG8vjXAmuntyFJKz2qEirjf-SB83x6Qvy6I7i-y8AaXqjIqw_TQl1XfwNF-grW1d_daoetLva_zxYiL-w9oCkWXvZynsxDmuyRef5woUnDFxYAGjy76ILbWWP8nOO9Hg94a9ZvYSya44FGJtmsRbvZNLlZJXEOg2tEnUciw_0c53FyRcpAt9a39P9anmSUunakLIdEmbsKDtVfx-FooGRfURK7Cn37vz4NFZGKeSXMIHlc6hyJyFTu-nvRVEVoWxFVBxotfUhmggMvfgwzEAzpAgxc1iGmKZ_W6LRwHrhtBwt6c1rE7LCjtVmcbEEsA60FqjF7hRI6tyCBm86mxJ-1UWP_8qrDoci5RO7JqghOeJwdOs5lOnY4VH1H5EVD7aGVqwSgdrnb_8vVHUJhrneQVNMmVaqFQ==&p=55&fvj=0&vjs=3,7d53c53e107e7db9,2997143900223226,fulltime
Strategic Business Analyst,TRANZACT,3.1,30+ days ago,"Fort Lee, NJ 07024","$75,000 - $100,000 a year","The Strategic Business Analyst must have clear understanding of business, functional and technical needs for new implementations.",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DmvEs89GDjygIsDT0FtjWiil-qnA5TS0Npqc8I6T5HHJq-H8v6LEvanJyZREkaRXP0uD06GpHIfq90pX_cXlfYsnCFUdvSRnW-GevQrSbVJvU7xryqvSuxvnP2sWPJAMA8INpaNMIAuo8X8635speqZSoehiZQmaaS7Yr5Zz3uTvaGNslevK70lpfBTnXVEwJmKhm1VpZsBEh6BeSuhIfF1I4wjYNCkqgKXCWEaSxFDCbunMX_-p0R-3Ms3F_ThlxKLdB359JR56HoChlJ6eVy7UnnWfg428CSwNGWyhhnNVTy7y19H21wKj_r9u3k4wcKYJ95JlB_L8sNgrkKu4l-9pK0tUYJ6BxjeZ_xm6AYPBQ-g9SIhoM6mYRkls3No9utiqY6EwsFjO0BnuhcIoB7oWsY4lnkFKOGRneHmK3mRYzDgfTdPJyWFiJyp93Qm8UJoYZBJvJdrtPLqItuWJQ_5Jmf5QN5ehPzk4fLY-dQk5rX_rAD1UKw&p=56&fvj=1&vjs=3,dbc83a9615c18c69,9613973026691547,fulltime
Business Analyst,PlayMonster LLC,3.7,8 days ago,"Beloit, WI",NA,We are seeking a Business Insights Manager to join a fun group in a casual environment.The Business Insights Manager is responsible for compiling and analyzing…,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BMOkvdxHw0j-Bo81l-OdQC3oC3flPvU0AlphxvSv_XFhZ8oPZzIOkNHBykKycLgChh2piHRNJbMO1ExE3NT1DUev3zUojwWrHSTVblnYvABVTnHWeDKkOxvvDJC0BQd-wH5HEY6vnGefmN1eAL50gY_45JnT6_e2LiMArdmo0g7zescBuGYEgGF-i_9k0GZ0Rt5-AbWTOavmId1H94YQRiguPOhU_hLQ3uTAwYkghMRU_F1v53zeC_xVb9BJeEYxXJDZwO1FP7bwWmp-H7rxo7JwiDzqBm30yr1FU7i7ygBoZC6p6wloJmdonLbBAIXlWoCx1rn2c8DsdR-k3Vo2qnzUgrErq_U0S13pvgJeRK6RETD4FKa8eyhRVxv44anqqRmstEl62pFOi78hkfHW7nE4YaOV-LkKI58xuqr_mmjHpy1M6Hj0Oukx0agGT_L0T3IAhw8kE60g3eMd4r2M-u09oMiPNsEtUfGD_4_GkqqQ==&p=57&fvj=1&vjs=3,e4d1995f1e3d6850,2173559485491372,fulltime
Business Analyst - NxStage,FRESENIUS,3.5,30+ days ago,"Lawrence, MA 01843",NA,"BS/BA in Accounting, Finance or Business related field.Lead efforts to automate reporting and planning models by collaborating with various business units and…",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Apw-UWfzWbqolHWDvjxCMGPhibgUhF_dFJ53ytWc1bz4W-OEm1P5BLWds6hgqYvY6lFipeAdP5YNgASZGblX6AHuX7gf9jorQlbvNoEMU1j7yaOkrprGhnmlOvMUyGLZIscZdicUcnDmlp8gR8YsxG1lZJLT7cJnAeSu7vVFEs3RmS47tFPa1WuaHbPoZgK3vn53BmvoRBsArj0nkCoFrihQGR7_5cE7B3_l1UHxxhXo7Ss83S6mshx-FPic4u_FVd6XRDOpSqgnflj5OQOL3FHdQ8wBGmC1mKZO-m7mBXTJL-A19zqT2gXBs9_3VHgz1p5N6EosfL2TekUNLnc3PLkpB5UHhJ55MNRS-PggyksIw89vmOu8pjsVa5hihArRSKN7p92yLVyFohcOikUziC2ffX1bWQprix7IITqRLg2ESpwrO8KxkNIEmVMa7GcGKYIIyRs28XkEWaF1vLNMJkqRejzOH9UjqFtOi9GzPGQPT8lnui6WJuRuRrJyeErECNhu2BtPKqRwkjvmmiDdZg9I-2QI4RqJNizP8tQZf019IUx1Z90opVzKHZTnUd1AjFQGGI71K_51RLoIJAYMPCgrlT_JPyTvN7qFM_Z0rrkt0MIyTY3J1Dp7oXA7rmviLOTVreqReaCU0A776mtUgrYSsKKz1CadZtLAExudVY2ARf4gFhz9p3GjNIE3P89jVMntGmGNFTQsVsIVHP2oGSiARydYUinyR3nTHofinlZlJzhJmW_wN7PjZ8LstqiNkbhJ5sP4dT4KzNyJHcTFWuAsQ1jt-LMzEqIJi22EEjjw==&p=58&fvj=0&vjs=3,48774dc0a929fe3f,6518824727764787,fulltime
Business Analyst,Mphasis,3.8,13 days ago,"New York, NY",NA,Partnering with client and partners to define business needs and elicit business requirements.Strong knowledge (Technical and Business) of Workers Comp…,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D35pONiEzCV0HOA1LSj07MBrUNmnAaSWLsWvroqamMmuv5sIOLoiF5i47oZbZSPWvy9gccbNaJaqruogwpEYm5ogPSpTDr35fuwhh0i3zznPoYykYOOzsf0zYlipsQ2vIcLWYSxTtn8kb7mkZtq2x5yE1ykj1v6uGImP12pQnmrVKfy45ThP_j9C74vFXV9ozoVlahzjboxiuVR9I3HpSSW0WiEI8C5Q5nyzpz1JyHOEmEB42eEpEJPWHhG95xR9BerYfeKUJID2TKhUvEk-FZNdEKK8YMZ1pUb4VQWijp1VVBS60lpffHVuuwaowxXM85P3RPZgJhqhaRyqoc1wThDzkfjp4v2Mgmwr0xLAoN6vymtJHbDviRUNBb7k4JOc25TECE87jUpUaNF7M7UzxjOVUMNdLHWAtYmE-50S4wJaOE7g1PUk5y_IGabDKoaqDhMf_jblPOVjuwb0TnvANFYJ8hktLoY1GANimnoiGJO0ESHGg6qabTdEhEKm0hfamStdjw5TNND4FmmAGGXunIZ-8Dny5BxKneJxREe-iZ_XQRFll7f_Nm&p=50&fvj=0&vjs=3,869f78e7978bc497,2026521959955385,fulltime
Business Analyst/Software Eng,Agama Solutions,3.8,Today,"Charlotte, NC",$28 - $35 an hour,"Test and verify that solutions will meet the business requirements.Work with clients and end users to gather, understand, and define business requirements.",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DXgojf1lNM58UcKq0tPwfQLw1dk14B_51_qqxBe8EznSoLH076BH0PX5yGVAaaAZA4usS_lYpXodDQUFo5c6qE5vgHqilKk4Sb3CTbj5zgM0myNRHn-uSSCax8Ocy_eCMmWTu25jlvD1ZYg5l7QLOEFeM0Jl8dST1IF6PBApFtbHTvBGTKvaDNlJ4SLXVtvb7m5bS2s_qdWeliMKevB27Z0MV_hwtkzKOjSkwFBawIWrDX3t-Oxe70Z6tn8bgRiqFKgPbBZqTyoVwQGLz0XtVtgYNrjLoS6fuccMREs8C7H98LuYZNFdO7Gz6p8xLYWybOuPfJiucOKWuxNERcYBNEX7jCMcsJNHpVvUBuL2aNbXrKNCuQ8Iyy1q_lLFBryJ5VgjbKr7l3X1XEZZO_VnBsVmSAqy5v4oc7aLnNZQo5vRH_q4T9UBfpte-uVynqG9tkHYv7vyksxIgDfvGClcDS-IGukrqL9YzqZBGA47kcYw==&p=51&fvj=1&vjs=3,3f108b5eed177584,2868202745335789,fulltime
Strategic Business Analyst,TRANZACT,3.1,30+ days ago,"Fort Lee, NJ 07024","$75,000 - $100,000 a year","The Strategic Business Analyst must have clear understanding of business, functional and technical needs for new implementations.",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DmvEs89GDjygIsDT0FtjWiil-qnA5TS0Npqc8I6T5HHJq-H8v6LEvanJyZREkaRXP0uD06GpHIfq90pX_cXlfYsnCFUdvSRnW-GevQrSbVJvU7xryqvSuxvnP2sWPJAMA8INpaNMIAuo8X8635speqZSoehiZQmaaS7Yr5Zz3uTvaGNslevK70zgu3c22Yenmuv8fObkRV6RuBhpWpZyLs18G2LCx2iCrTjwwZVAnXX_mD_ZoL-82cK5mktw95HGrot97rvQe9AGMPCtbwPCh8DAJFM7LDCL_6sNKAMhkacT8VD2WBoZKcRGIWGe0l8fwTRE54kSre-45S47XKactj72AL0ZBZMEJdvfJlV9OEiC_QgB1rjKCvxyyVHX0uUEK-yEiXN4Ts5sncxn0yFQO11ZUsw-2D11v3-KDatNuFhh1XqC-Kfc6-ogU2Lm9IdhypUqKNP2bjNHkIEtVLPuIZC1OiDUebgNbWUUmQ2RvCugn9N-fbqjDm&p=52&fvj=1&vjs=3,dbc83a9615c18c69,9613973026691547,fulltime
Business Analyst,PlayMonster LLC,3.7,8 days ago,"Beloit, WI",NA,We are seeking a Business Insights Manager to join a fun group in a casual environment.The Business Insights Manager is responsible for compiling and analyzing…,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BMOkvdxHw0j-Bo81l-OdQC3oC3flPvU0AlphxvSv_XFhZ8oPZzIOkNHBykKycLgChh2piHRNJbMO1ExE3NT1DUev3zUojwWrHSTVblnYvABVTnHWeDKkOxvvDJC0BQd-wH5HEY6vnGefmN1eAL50gY_45JnT6_e2LiMArdmo0g7zescBuGYEgG81EcOH4riAdJyUoi4F9J_tQNhe_2DqEbEyloVbyHK5WDhWLX8WLgV_i_ARu5qsJrnyxwlhA8vZL7aDCQ2vsNAH_LyM5FW4nmvZ8LBcvRXYePlm21PqX56YuX1eheOzAr0QyGvp-9YhvwQfvf2nZ003VbHCmd8F6p5oq9huBt8Rll8wAO1OibGHqkAnA5uLm18yQk4NDhhk7m9G3SnGcHvaicYD6Tc8rwnu74h3JlKGYhAu7rwROyzLBvKvZqBYxKRMsaoZWs47riVHu_87pb8I3sM4TdmyZEyztwZlvDineE7gDyGphrmQ==&p=53&fvj=1&vjs=3,e4d1995f1e3d6850,2173559485491372,fulltime
Business Analyst III,"Ellwood Group, Inc.",3.9,30+ days ago,"New Castle, PA 16101",NA,Experience as an application analyst or similar business analyst position in a manufacturing environment.Develop reporting requirements to resolve a variety of…,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cf1TMZmdlLhmbMTy9vP2-pdo1Hbj3xlJtUfSoHdAOltDuJ1RG1EBX050tBGLyiZAbVdOd29XFe8yxNASi2DH5cOYELbG5niltMcIyaJ9e1vucUkD7hqJhc_m44Lj4G_vdnymbAeF37TV88yCr8p4Yh3pqgfDltgD1NLyaigAyQ8Dzz-1uZn0m3rFQRXn2-BxqkeFVmsj2Zku3OLTnF0kGhBNy00JVmBBeQX1aTH3vggXeJubKafXyHkW8RrkL-L_7XV2vXQ7KxqVHi-sVfNZDwDQLBf5YPj4Z_X5lNx0ipjSMGkksYO6z6K3Y0d8sror0GIjFsdVYt9YpEBOAk8B7C6mIyJ3ccNzXyDyXrlGOkdew-2gcIeX847IeWaU8hKFVR8TWd-znno77nljXQBZVETw2565Ggg1zom_do5-YJDOyETjQwfyf4knJ2o9dVghrchjDjV4EC9Fe8K_VzGTaKPXaQpOnGNalcQIqsVuXfWpZf9O4GOdjebuu8NzBGy77zF-o_c57m0RvfxgO1SfzaP16K7cgQ2osvLGHbPPh7nd5BEc0MWFLRGCbiLTfi6EY7M1tp6iVRxL2Nz8s4MZW8gABuWoRbFvQice4661mmPvCXZBt4Jxog_34Zph8d-cywYuNOsy39ro-9-WoFxlmyPWodwRiPUTjqxXCZ935b9CZ71XdfVY98_tuy3bZmBOnHCzLiPvNCKMc0hWGRpYVQRfQ1oF31Oa7CSC5nz2kj6H7kpOrR67ZdV6PHu-MbHQ0lxV_06CGAAYLBdkDlRTQflm09fzcI_SPLrY9VBtkK7g==&p=54&fvj=0&vjs=3,7d53c53e107e7db9,2997143900223226,fulltime
Business Analyst,"Think Tank, inc.",NA,Today,"Germantown, MD",NA,"This requirement is for a proven, experienced Business Analyst.Hands on experience executing assignments as an experienced Business Analyst.",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CHwCKELdqJmwFjiLmTHDuCBf1ntjYZXAGDKH5iKXKlE64xqoj6Aerpj2U0eMkrJtf_M4hGMYagY45gHjzLvM2iWFBxhAVF_ceJ59cbzT8JZlh07mX9kFPsUvTDt1P9CzOaV9NN8oiBTXo5588lbmA3xvSra4A_TRtY-PsNc-4V3_iPlBNNpqQ49EhBSq369n8CHnJk1rOdGiJ4G3LkTlaqZCOYzNx6970VTuJ9T71VF8P1532U4o8F5ySt0nlI41wW1pBFap5SgmIH2malwuVxFyGsQMF76iN3kKETbHmqa6a2tlx3za1GRg81SiN6PjZx0IAIyP4nz83lEM_MG9X5ieqa3Hhz-zEqJVnW2ABD9P9MA1SNpUHWbTyM2mxQKqqtZGIM5GWzwihsBcbVJohNLeZ-f9VVyWTnXhBB8_Y6rUhq15LdPBu1nBIqtabCMXyVojLOCjTld5i4apBAveZjOfrdAY4jASo=&p=55&fvj=1&vjs=3,ddf563f489b00a63,6475607177036707,fulltime
Business Analyst/Developer,Freedman Healthcare,NA,30+ days ago,"Newton, MA 02458",NA,"Understand customer requirements and business objectives.Proficiency with business intelligence/data visualization tools such as Tableau, Cognos, Power BI, etc…",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BfIQYuIlFPJvCnPBPfsjtoOKkm6zQOy3MTdZ7WA9rSinzkt5GqabLNyiWebK51lcVWZs7GjP7jHucoHfZcHYlNiGVRjugySxG7xnG1BCjuzAkPf6LI94G4m7A77VB4cgZ615AGvBeXGYAwrawxuIHNMGnfoBg2aZ3qcxvy3WByWPdC0XMswhsr2aV9uExL1dhEmn0clRyW_1pUBUH8xKME4d0k2PkS_YtAaAef3kanb6aH__rffIY_0bIzJ3ELRi93ZFB2d_RbfMIuVCgqO3ZxQZv6oExO17PMs9WT-I4o7xfYDjGc9C83CZY8pE028xQ9GqX6d7tIox_EC4FiYxg8zXZ7EuClPuMgbDSz6pB1Wiv-VQ0cPYJVbawfRAfWp9vtkfHsaBhsqAH_XRP0acS5048oWsEbdwiANaL4-wF_8BvMaAjZOQbYE_1lR_N-9qNkVz4JtcZ7zg==&p=56&fvj=0&vjs=3,2cdbb7148b1c4330,2668704198920249,fulltime
Business Analyst,Mphasis,3.8,13 days ago,"New York, NY",NA,Partnering with client and partners to define business needs and elicit business requirements.Strong knowledge (Technical and Business) of Workers Comp…,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D35pONiEzCV0HOA1LSj07MBrUNmnAaSWLsWvroqamMmuv5sIOLoiF5i47oZbZSPWvy9gccbNaJaqruogwpEYm5ogPSpTDr35fuwhh0i3zznPoYykYOOzsf0zYlipsQ2vIcLWYSxTtn8kb7mkZtq2x5yE1ykj1v6uHnRgDE5uRHux_6MDTbsIoVXc54CjyQ6sC3oXslzaDJx6Dv0Bt6MZcpEpy6ty5wlCzOrscR1qfuyM4KFxAt1--0ioXkucBT-GARlrSrG2s78-eiE2Y1uJBVExMS7jC6rDEUqwJXQ5ipnFQb9N4KW10D1jMwjBm3NIbNPLf7uM4R9rRpXPka5BaPiTJVrQxt7WAa4-_H9LYt1OrrYjxs3mbWvTvQsYVVbMbRvuTFYJhtT-REsA6IGy4uPSeiyIEf3vS7Q-W0Dk73K9RMxtGBe7dFGoa1-oLYJj2Lsvqg4w07C5eXDH7QsJCC2PAFOOkEfUqK5aaI3W1zW9LX5Bsj6USEEWnGGRUEKSyi-gOdA9VkYUGZrkSkSy826FHWBuOMcDwl_wQRVVPS83ITLd1RFZ98&p=50&fvj=0&vjs=3,869f78e7978bc497,2026521959955385,fulltime
Business Analyst/Developer,Freedman Healthcare,NA,30+ days ago,"Newton, MA 02458",NA,"Understand customer requirements and business objectives.Proficiency with business intelligence/data visualization tools such as Tableau, Cognos, Power BI, etc…",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BfIQYuIlFPJvCnPBPfsjtoOKkm6zQOy3MTdZ7WA9rSinzkt5GqabLNyiWebK51lcVWZs7GjP7jHucoHfZcHYlNiGVRjugySxG7xnG1BCjuzAkPf6LI94G4m7A77VB4cgZ615AGvBeXGYAwrawxuIHNMGnfoBg2aZ3qcxvy3WByWPdC0XMswhsrhMQiFNc5OwVhtx-w20s9QLXe7MwrKnRloDZy0ZPKOT0CcqLUNiLa0EMfZ7BZrF5fbR-E4RMcXrDaNkzs-hjUa-NdQPwxfsBwZcZfZUVoE0C3CvRblsbt6HuKyzevDMpKwE5Hhn6LOrdRo1XDwAvCizNq_U-llaYBl6D06U3qjQCaa55a_9f9yhPxCnpX8CuE9H62lhR57xjRznL36ugNtl31RpEcF1Ei4FZJiOGE0R_6akZMV6fEawxMqWx6pvASnlfJvS2ycF_k_G9zBC8VfQ==&p=51&fvj=0&vjs=3,2cdbb7148b1c4330,2668704198920249,fulltime
Business Analyst – P&C,Mphasis,3.8,21 days ago,"New York, NY 10016 (Gramercy area)",NA,"Business Analyst P&C (8 positions) L6Conduct workshops along with Internal Tech teams and Commercial HZ Partners (UI/UX, Data Leads, Architecture and Business…",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D35pONiEzCV0HOA1LSj07MBrUNmnAaSWLsWvroqamMmuv5sIOLoiF5i47oZbZSPWvxP4v-xfYJoe_azEjuKqbH5RSzc23YL0Z7rLbVXqmgsm5c1xUxdlBHp_rf-h2T3TJoOuPGG1NyBxBLWDJFAoGlrFnvW7jh8nQ8LVIy_iQdqkhIO2jjXcSG-z4eUkeo-fSAjjiHfHJOEMjeq4NJMqKOSMXz4GwpMxH3by1dq1XRAHkiB7EvD0kvUxAxK8BD-Brhcq6W9i9kghfTWX0SI8bcU9iIgDgq2jTgorFTu6mq1g49L0oKSMrz4yl7RZoiQDK-eCDb2gf0GptL5zXq2WE9GhRztE4E-_cMvM8MMmIHc_LkUeC8EvZcm0KNEM8NjkI8tmr6FBIV9rTZx7liHrAFIQsZqC2L4YbRyktXcppdclNWF0YKbwckqteBJo8c_-O27MlAWAKkgJdpeGxawXug5ZbviaC6a1xOca8dWOAvjnVb5Z179faVOy5xsXNOLBspAmYSkwzDJSHkHR6Cd_TKRmEuTtpVoMkvG9XHUkUy8l7Dh3HSg00_&p=52&fvj=0&vjs=3,202f6b0c311243a5,2026521959955385,fulltime
Sr. Business System Analyst,Adbakx LLC,NA,29 days ago,"Jersey, GA","$60,000 - $61,000 a year",Profession as a Business Analyst with Adbakx LLC.Is Business Analyst a good career option for me?How's it working with Adbakx LLC working as Business Analyst.,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BijQUOPswbVfcN1d2nyVJp4Kfor-O7OfstdQdISzx2n0Z9zkxDEdkz9iorSdb2h9kOJir2rOZkaUocPt50t4ePDxr2h9Gg-lAS_jVNdjdVDZcana85Umxemi_uATevauBF8L11aUlt62aGXHsjn5bdWXRY7MsYh-YRXTMNDTs8jgp4p_JHP4vi_jVkyIIl-O8Uh0nYimsBFSVu0-x9IemUS-o3oazlKI-mYMFJ5bGwhcLxYBDKbBGaX4sHoZdFELSXLvakkVF6PAQACc-wZgZlamt4FoGyj7E50xAsYUidJFMYzpUsz-PDG3gmNFS2vESgTEqNMNZ0a9JT0eaIEe8VoKwP9AFw0ZMYMLY1zze8sawc16u6k-dl4V0uTNotVcSH0v7pW4mq-flvzSxh1xJ99q2gRGVDid5WKZQh2USJkcH-lVaDwHZcngRdlIZqblLkJy_CJGj6qPnj3vHTEiDqRQNZfb9-hEFAboeUj-_8xJ3IUX7xLLPm&p=53&fvj=1&vjs=3,57bf89ce86d4c40d,7958724305394560,fulltime
Business Analyst/Software Eng,Agama Solutions,3.8,Today,"Charlotte, NC",$28 - $35 an hour,"Business Analysis: 1 year (Preferred).Test and verify that solutions will meet the business requirements.Work with clients and end users to gather, understand…",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DXgojf1lNM58UcKq0tPwfQLw1dk14B_51_qqxBe8EznSoLH076BH0PX5yGVAaaAZA4usS_lYpXodDQUFo5c6qE5vgHqilKk4Sb3CTbj5zgM0myNRHn-uSSCax8Ocy_eCMmWTu25jlvD1ZYg5l7QLOEFeM0Jl8dST1IF6PBApFtbHTvBGTKvaDNtGg0ZyWIzsploo1393VRqC7jIyT5dNcwaf7KwTLkzHbXhsguRKSYRhOm2KiOaMfNnvW6Gj41NyLoi4zD6AVt_vP12kscc4LEA2RUojttOhJqoJ3EqheDdI85DLD-bDwnM08yZXsKvDJOXg133uNoOnt6HYwjekRAeC1oMqfot0VGnISTGfzH-w66Vf-1yCIV923kbQtpR0Ki4gc1EN9uXdJsnYEomPlKaLyBLZRUUYBjWzqLtn0eYEH7R9IenuEXWLue97DqLm6V0TzkDBPe6jcKTEk8TOPQwlD5ASVxwXRZPKFcofG7Pg==&p=54&fvj=1&vjs=3,3f108b5eed177584,2868202745335789,fulltime
